mag,err,mjd,filter,norm_t,abs_mag
19.46995978217214,0.1992256502313778,58227.577381250005,c,6.15908923560346,-17.715606005563803
20.736956428309213,0.242245499769134,58259.5016045,c,38.08331248559989,-16.44860935942673
19.41234119136011,0.1491859510206765,58231.5467825,o,10.128490485600196,-17.765552262217625
16.843652178714862,9999.0,58243.5572,o,22.13890798560169,-20.334241274862872
19.44683320215536,0.0918428407729291,58247.53177,o,26.113477985600184,-17.731060251422374
19.304227519901165,0.1211579041728065,58249.53010225,o,28.11181023559766,-17.87366593367657
19.50976420048445,0.1525941409130351,58253.515375,o,32.097082985601446,-17.668129253093284
19.57612087390794,0.1697868228146834,58254.55109675,o,33.132804735600075,-17.601772579669795
19.62798336980376,0.1546886379876858,58257.480315,o,36.06202298559947,-17.549910083773973
19.69599892551808,0.1608596602584221,58258.560861000005,o,37.14256898560416,-17.481894528059655
19.548640729199505,0.1740131092951551,58260.5674528,o,39.14916078560054,-17.62925272437823
19.8344610980028,0.1531769099563117,58261.475691375,o,40.057399360601266,-17.343432355574933
16.05809918141668,9999.0,58263.496312,o,42.07801998560171,-21.119794272161055
19.566183765729484,0.0350128286953984,58227.34177853307,ZTF_g,5.923486518666323,-17.61938202200646
18.86570384185425,0.014558742481067,58229.36097454,ZTF_g,7.942682525601413,-18.319861945881694
19.077891368867093,0.022440940667035,58230.38387730019,ZTF_g,8.96558528579044,-18.10767441886885
19.403633691056456,0.0346750372613106,58231.397835650016,ZTF_g,9.979543635614391,-17.781932096679487
19.735510858264483,0.0309723196587053,58232.42641668022,ZTF_g,11.008124665815558,-17.45005492947146
19.99723398848306,0.125601487694981,58233.31082180003,ZTF_g,11.892529785625811,-17.188331799252882
19.99336653671916,0.1024603542633598,58234.358539750334,ZTF_g,12.940247735932644,-17.19219925101678
22.315496311112977,0.1828254667451641,58235.33125000028,ZTF_g,13.912957985878165,-14.870069476622968
20.2213482612384,0.1191171537016123,58236.4182920144,ZTF_g,15.0,-16.964217526497542
19.949332786232063,0.2450096800465374,58237.36127895024,ZTF_g,15.942986935835506,-17.23623300150388
19.80254552133184,0.0491075253679396,58242.404840849806,ZTF_g,20.986548835404392,-17.383020266404102
19.778176091515185,0.04944894542385,58243.244797450025,ZTF_g,21.826505435623403,-17.407389696220758
19.67871294838693,0.0362406110363283,58244.27070022468,ZTF_g,22.852408210281283,-17.506852839349012
19.65612099751666,0.036204863057563,58246.343622699846,ZTF_g,24.92533068544435,-17.529444790219284
19.574084605582613,0.0358260305746096,58247.318894649856,ZTF_g,25.90060263545456,-17.61148118215333
19.63560645316372,0.0382537379213345,58248.35605323361,ZTF_g,26.937761219211097,-17.549959334572222
19.8523179876976,0.0320303142063719,58254.40857060021,ZTF_g,32.990278585806664,-17.333247800038343
20.012064869450175,0.0434851503978067,58255.38118439959,ZTF_g,33.96289238519239,-17.173500918285768
20.36404274252234,0.0666847101848552,58258.32751543308,ZTF_g,36.90922341867554,-16.821523045213603
19.158445170525702,0.0252527249189759,58229.39456789987,ZTF_r,7.976275885470386,-18.019448283052032
19.144252440842543,0.0798749504387064,58230.440347199794,ZTF_r,9.022055185392674,-18.033641012735192
19.401057321249148,0.0330566600270014,58231.34096988011,ZTF_r,9.922677865710284,-17.776836132328587
19.65776450874548,0.0449508283043674,58242.33144677524,ZTF_r,20.91315476084128,-17.520128944832255
19.574201227658847,0.0373044820924279,58243.30328992475,ZTF_r,21.88499791034701,-17.603692225918888
19.416858335548884,0.0494204083423771,58244.338981499895,ZTF_r,22.920689485494222,-17.76103511802885
19.373483717558944,0.0457400971241827,58246.26257525012,ZTF_r,24.84428323571774,-17.80440973601879
19.32809226214533,0.0282915336895332,58247.27344133286,ZTF_r,25.855149318456824,-17.849801191432405
19.3241802183291,0.0576191710986064,58248.29204860004,ZTF_r,26.87375658563542,-17.853713235248634
19.20171951173376,0.0418944333121538,58252.395590300206,ZTF_r,30.977298285804864,-17.976173941843975
19.33116819082749,0.0546495441297492,58254.36568289995,ZTF_r,32.9473908855507,-17.846725262750244
19.391277892694053,0.0357523567462656,58255.3011419666,ZTF_r,33.88284995219874,-17.786615560883682
19.393531471620253,0.0412553727588394,58256.25787615031,ZTF_r,34.83958413590881,-17.78436198195748
19.48396435693732,0.022348529870881,58257.33981152857,ZTF_r,35.92151951416599,-17.693929096640414
19.464783332074827,0.0421416474347343,58258.24993055034,ZTF_r,36.83163853593578,-17.713110121502908
